#group,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,string,string,double,double,double,double
#default,_result,,,,,,,,
,result,table,_time,device,location,altitude,humidity,pressure,temperature
,,1,2025-05-03T01:27:01.6009065Z,esp32,Outside,37.48509,41.63086,1008.507,26.55
,,1,2025-05-03T01:28:03.1468981Z,esp32,Outside,37.73539,41.7002,1008.477,26.55
,,1,2025-05-03T01:29:04.584945Z,esp32,Outside,37.50477,41.57324,1008.504,26.56
,,1,2025-05-03T01:30:05.8180703Z,esp32,Outside,37.85347,41.6084,1008.463,26.56
,,1,2025-05-03T01:31:07.4634635Z,esp32,Outside,37.67685,41.48145,1008.484,26.56
,,1,2025-05-03T01:32:08.9057386Z,esp32,Outside,37.59813,41.46875,1008.493,26.56
,,1,2025-05-03T01:33:10.4479138Z,esp32,Outside,37.64708,41.7002,1008.487,26.55
,,1,2025-05-03T01:34:11.8896723Z,esp32,Outside,37.35742,41.47949,1008.522,26.55
,,1,2025-05-03T01:35:13.433485Z,esp32,Outside,37.33219,41.82715,1008.525,26.55
,,1,2025-05-03T01:36:14.8898904Z,esp32,Outside,37.41091,42.11523,1008.516,26.55
,,1,2025-05-03T01:37:16.5191674Z,esp32,Outside,37.21108,41.82813,1008.54,26.56
,,1,2025-05-03T01:38:17.8538692Z,esp32,Outside,37.35793,41.85156,1008.522,26.56
,,1,2025-05-03T01:39:19.2971859Z,esp32,Outside,37.01479,41.72461,1008.563,26.57
,,1,2025-05-03T01:40:20.8389551Z,esp32,Outside,37.09603,41.66699,1008.553,26.56
,,1,2025-05-03T01:41:22.3072718Z,esp32,Outside,36.74937,41.57422,1008.595,26.56
,,1,2025-05-03T01:42:23.9235938Z,esp32,Outside,36.44057,41.53906,1008.632,26.56
,,1,2025-05-03T01:43:25.3656254Z,esp32,Outside,36.32199,41.43359,1008.646,26.55
,,1,2025-05-03T01:44:26.7250449Z,esp32,Outside,36.4991,41.57422,1008.625,26.56
,,1,2025-05-03T01:45:28.4544922Z,esp32,Outside,36.56217,41.49121,1008.617,26.55
,,1,2025-05-03T01:46:29.8901506Z,esp32,Outside,36.21452,41.85156,1008.659,26.57
,,1,2025-05-03T01:47:31.3432842Z,esp32,Outside,35.93046,42.27148,1008.693,26.59
,,1,2025-05-03T01:48:32.772442Z,esp32,Outside,35.60099,42.91113,1008.732,26.63
,,1,2025-05-03T01:49:34.3121592Z,esp32,Outside,35.81895,43.05078,1008.706,26.65
,,1,2025-05-03T01:50:35.8573091Z,esp32,Outside,35.7347,43.05566,1008.716,26.68
,,1,2025-05-03T01:51:37.5026677Z,esp32,Outside,35.45871,43.08105,1008.749,26.72
,,1,2025-05-03T01:52:39.0442992Z,esp32,Outside,35.82349,43.10742,1008.706,26.75
,,1,2025-05-03T01:53:40.5884024Z,esp32,Outside,35.6348,42.99414,1008.728,26.78
,,1,2025-05-03T01:54:42.1305353Z,esp32,Outside,35.81794,42.95117,1008.706,26.81
,,1,2025-05-03T01:55:43.7805136Z,esp32,Outside,35.7357,42.79199,1008.716,26.83
,,1,2025-05-03T01:56:45.1153552Z,esp32,Outside,35.70392,42.72461,1008.72,26.86
,,1,2025-05-03T01:57:46.6529339Z,esp32,Outside,35.4678,42.88965,1008.748,26.88
,,1,2025-05-03T01:58:47.9945459Z,esp32,Outside,35.48899,42.68359,1008.746,26.91
,,1,2025-05-03T01:59:49.6366078Z,esp32,Outside,35.46527,42.62793,1008.748,26.94
,,1,2025-05-03T02:00:51.2838678Z,esp32,Outside,35.56315,42.71094,1008.737,26.96
,,1,2025-05-03T02:01:52.7235547Z,esp32,Outside,35.43399,42.57422,1008.752,26.98
,,1,2025-05-03T02:02:54.1718755Z,esp32,Outside,35.5127,42.51855,1008.743,27
,,1,2025-05-03T02:03:55.7045368Z,esp32,Outside,35.10757,42.3457,1008.791,27.02
,,1,2025-05-03T02:04:57.2478483Z,esp32,Outside,35.55912,42.4873,1008.737,27.04
,,1,2025-05-03T02:05:58.7050565Z,esp32,Outside,35.49504,42.97656,1008.745,27.08
,,1,2025-05-03T02:07:00.641085Z,esp32,Outside,35.33511,42.63477,1008.764,27.13
,,1,2025-05-03T02:08:02.1839375Z,esp32,Outside,36.00311,42.3584,1008.684,27.15
,,1,2025-05-03T02:09:03.8299592Z,esp32,Outside,35.43853,41.57129,1008.752,27.17
,,1,2025-05-03T02:10:05.2740579Z,esp32,Outside,36.26801,41.64063,1008.652,27.17
,,1,2025-05-03T02:11:06.8159067Z,esp32,Outside,36.19535,40.99023,1008.661,27.15
,,1,2025-05-03T02:12:08.2533921Z,esp32,Outside,36.1898,40.74512,1008.662,27.13
,,1,2025-05-03T02:13:09.9017007Z,esp32,Outside,36.0122,40.40625,1008.683,27.11
,,1,2025-05-03T02:14:11.3380919Z,esp32,Outside,35.93399,40.46289,1008.692,27.09
,,1,2025-05-03T02:15:12.9839241Z,esp32,Outside,35.67314,40.37988,1008.724,27.06
,,1,2025-05-03T02:16:14.2305444Z,esp32,Outside,35.74579,40.35352,1008.715,27.04
,,1,2025-05-03T02:17:15.6572048Z,esp32,Outside,35.74075,40.27148,1008.715,27.02
,,1,2025-05-03T02:18:17.2044422Z,esp32,Outside,35.45367,40.25879,1008.75,27
,,1,2025-05-03T02:19:18.7446464Z,esp32,Outside,35.67163,40.39551,1008.724,26.98
,,1,2025-05-03T02:20:20.1837325Z,esp32,Outside,35.59695,40.35938,1008.733,26.97
,,1,2025-05-03T02:21:21.6238949Z,esp32,Outside,35.36588,40.32324,1008.76,26.95
,,1,2025-05-03T02:22:23.2687437Z,esp32,Outside,35.20292,40.42676,1008.78,26.94
,,1,2025-05-03T02:23:24.8107775Z,esp32,Outside,35.08789,40.37793,1008.794,26.92
,,1,2025-05-03T02:24:26.1516992Z,esp32,Outside,35.25792,40.41211,1008.773,26.91
,,1,2025-05-03T02:25:27.6908221Z,esp32,Outside,35.27204,40.46777,1008.772,26.88
,,1,2025-05-03T02:26:29.2346814Z,esp32,Outside,35.1888,40.41016,1008.782,26.88
,,1,2025-05-03T02:27:30.7781452Z,esp32,Outside,35.19384,40.39746,1008.781,26.86
,,1,2025-05-03T02:28:32.2171761Z,esp32,Outside,35.22966,40.44141,1008.777,26.85
,,1,2025-05-03T02:29:33.760064Z,esp32,Outside,35.52935,40.41797,1008.741,26.83
,,1,2025-05-03T02:30:35.4060304Z,esp32,Outside,34.85532,40.38184,1008.821,26.82
,,1,2025-05-03T02:31:36.9477207Z,esp32,Outside,35.06065,40.39258,1008.797,26.82
,,1,2025-05-03T02:32:38.2906246Z,esp32,Outside,34.78267,40.4043,1008.83,26.81
,,1,2025-05-03T02:33:39.8301507Z,esp32,Outside,34.91838,40.37891,1008.814,26.8
,,1,2025-05-03T02:34:41.2673846Z,esp32,Outside,34.92847,40.33105,1008.813,26.78
,,1,2025-05-03T02:35:42.913386Z,esp32,Outside,34.70901,40.39941,1008.839,26.77
,,1,2025-05-03T02:36:44.1506738Z,esp32,Outside,34.53699,40.42285,1008.86,26.77
,,1,2025-05-03T02:37:45.5898401Z,esp32,Outside,34.36597,40.40918,1008.88,26.75
,,1,2025-05-03T02:38:47.1317232Z,esp32,Outside,33.79492,41.25391,1008.948,26.74
